EncoderAtt,DecoderAtt,B,H,lr,Optimizer,Epoch,UnseenCnt,MissedClass,WrongCount,UnseenClass
true,true,4,128,0.001,SGD,20,0,9,0,0
false,true,4,128,0.001,SGD,30,0,9,0,0
true,true,4,128,0.001,SGD,30,0,9,0,0
true,true,8,128,0.001,SGD,10,0,9,0,0
false,true,8,128,0.001,SGD,20,0,9,0,0
true,true,8,128,0.001,SGD,20,0,9,0,0
false,true,16,128,0.001,SGD,10,0,9,0,0
true,true,16,128,0.001,SGD,10,0,9,0,0
false,true,16,128,0.001,SGD,20,0,9,0,0
true,true,16,128,0.001,SGD,20,0,9,0,0
false,true,16,128,0.001,SGD,30,0,9,0,0
true,true,16,128,0.001,SGD,30,0,9,0,0
false,true,1,128,0.01,SGD,10,0,9,0,0
true,true,1,128,0.01,SGD,10,0,9,0,0
false,true,1,128,0.01,SGD,20,0,9,0,0
true,true,1,128,0.01,SGD,20,0,9,0,0
false,true,1,128,0.01,SGD,30,0,9,0,0
true,true,1,128,0.01,SGD,30,0,9,0,0
false,true,2,128,0.01,SGD,10,0,9,0,0
true,true,2,128,0.01,SGD,10,0,9,0,0
false,true,2,128,0.01,SGD,20,0,9,0,0
true,true,2,128,0.01,SGD,20,0,9,0,0
false,true,2,128,0.01,SGD,30,0,9,0,0
true,true,2,128,0.01,SGD,30,0,9,0,0
false,true,4,128,0.01,SGD,20,0,9,0,0
true,true,4,128,0.01,SGD,20,0,9,0,0
false,true,8,128,0.01,SGD,10,0,9,0,0
true,true,8,128,0.01,SGD,10,0,9,0,0
false,true,8,128,0.01,SGD,20,0,9,0,0
false,true,8,128,0.01,SGD,30,0,9,0,0
true,true,8,128,0.01,SGD,30,0,9,0,0
false,true,16,128,0.01,SGD,10,0,9,0,0
true,true,16,128,0.01,SGD,10,0,9,0,0
false,true,16,128,0.01,SGD,20,0,9,0,0
true,true,16,128,0.01,SGD,20,0,9,0,0
false,true,16,128,0.01,SGD,30,0,9,0,0
true,true,16,128,0.01,SGD,30,0,9,0,0
false,true,1,128,0.1,SGD,10,0,9,0,0
true,true,1,128,0.1,SGD,10,0,9,0,0
true,true,1,128,0.1,SGD,20,0,9,0,0
false,true,1,128,0.1,SGD,30,0,9,0,0
true,true,1,128,0.1,SGD,30,0,9,0,0
false,true,2,128,0.1,SGD,10,0,9,0,0
true,true,2,128,0.1,SGD,10,0,9,0,0
true,true,2,128,0.1,SGD,20,0,9,0,0
false,true,2,128,0.1,SGD,30,0,9,0,0
true,true,2,128,0.1,SGD,30,0,9,0,0
false,true,4,128,0.1,SGD,10,0,9,0,0
true,true,4,128,0.1,SGD,10,0,9,0,0
false,true,4,128,0.1,SGD,20,0,9,0,0
true,true,4,128,0.1,SGD,20,0,9,0,0
false,true,4,128,0.1,SGD,30,0,9,0,0
true,true,4,128,0.1,SGD,30,0,9,0,0
false,true,8,128,0.1,SGD,10,0,9,0,0
true,true,8,128,0.1,SGD,10,0,9,0,0
false,true,8,128,0.1,SGD,20,0,9,0,0
true,true,8,128,0.1,SGD,20,0,9,0,0
false,true,8,128,0.1,SGD,30,0,9,0,0
true,true,8,128,0.1,SGD,30,0,9,0,0
false,true,16,128,0.1,SGD,10,0,9,0,0
true,true,16,128,0.1,SGD,10,0,9,0,0
false,true,16,128,0.1,SGD,20,0,9,0,0
true,true,16,128,0.1,SGD,20,0,9,0,0
false,true,16,128,0.1,SGD,30,0,9,0,0
true,true,16,128,0.1,SGD,30,0,9,0,0
false,true,1,128,1.0,SGD,10,0,9,0,0
true,true,1,128,1.0,SGD,10,0,9,0,0
false,true,1,128,1.0,SGD,20,0,9,0,0
true,true,1,128,1.0,SGD,20,0,9,0,0
false,true,1,128,1.0,SGD,30,0,9,0,0
true,true,1,128,1.0,SGD,30,0,9,0,0
false,true,2,128,1.0,SGD,10,0,9,0,0
true,true,2,128,1.0,SGD,10,0,9,0,0
false,true,2,128,1.0,SGD,20,0,9,0,0
true,true,2,128,1.0,SGD,20,0,9,0,0
false,true,2,128,1.0,SGD,30,0,9,0,0
true,true,2,128,1.0,SGD,30,0,9,0,0
true,true,4,128,1.0,SGD,10,0,9,0,0
false,true,4,128,1.0,SGD,20,0,9,0,0
true,true,4,128,1.0,SGD,20,0,9,0,0
false,true,4,128,1.0,SGD,30,0,9,0,0
true,true,4,128,1.0,SGD,30,0,9,0,0
false,true,8,128,1.0,SGD,10,0,9,0,0
true,true,8,128,1.0,SGD,10,0,9,0,0
false,true,8,128,1.0,SGD,20,0,9,0,0
true,true,8,128,1.0,SGD,20,0,9,0,0
false,true,8,128,1.0,SGD,30,0,9,0,0
true,true,8,128,1.0,SGD,30,0,9,0,0
false,true,16,128,1.0,SGD,10,0,9,0,0
true,true,16,128,1.0,SGD,10,0,9,0,0
false,true,16,128,1.0,SGD,20,0,9,0,0
true,true,16,128,1.0,SGD,20,0,9,0,0
false,true,16,128,1.0,SGD,30,0,9,0,0
true,true,16,128,1.0,SGD,30,0,9,0,0
true,true,1,256,0.1,Adam,10,0,9,1,0
false,false,1,128,0.1,Adam,20,0,9,1,0
false,true,2,128,0.1,Adam,30,0,9,1,0
false,true,16,128,0.1,Adam,20,0,9,1,0
true,false,1,256,1.0,SGD,10,0,9,2,0
false,true,1,256,0.1,Adam,30,0,9,3,0
false,true,4,128,0.1,Adam,10,0,9,3,0
true,true,8,256,1.0,Rmsprop,10,0,9,4,0
false,true,2,128,0.1,Adam,20,0,9,4,0
true,true,4,256,1.0,Rmsprop,30,0,9,5,0
true,true,16,128,0.1,Adam,20,0,9,5,0
true,true,4,128,0.1,Adam,20,0,9,12,0
false,false,16,256,0.1,Rmsprop,20,0,9,13,0
false,true,16,256,0.1,Adam,30,0,9,22,0
true,true,8,256,1.0,Rmsprop,20,0,9,29,0
true,true,1,128,0.1,Adam,10,0,9,36,0
false,false,2,128,0.1,Rmsprop,20,0,9,36,0
true,true,16,128,1.0,Rmsprop,20,0,9,47,0
false,true,2,128,0.1,Adam,10,0,9,48,0
false,false,2,256,0.1,Rmsprop,30,0,9,50,0
true,true,2,256,0.1,Adam,30,0,9,69,0
true,true,4,256,0.1,Adam,30,0,9,69,0
true,true,8,128,0.1,Adam,20,0,9,73,0
false,false,2,256,0.1,Rmsprop,10,0,9,77,0
true,true,16,256,1.0,Rmsprop,10,0,9,81,0
false,false,4,256,0.01,SGD,20,0,9,85,0
false,false,4,128,0.01,SGD,10,0,9,90,0
true,false,4,256,0.001,SGD,30,0,9,92,0
false,false,16,128,0.01,SGD,10,0,9,92,0
true,false,8,256,0.01,SGD,10,0,9,95,0
false,false,16,128,0.001,SGD,20,0,9,95,0
true,false,4,256,0.001,SGD,20,0,9,96,0
true,false,2,256,0.01,SGD,10,0,9,96,0
true,false,16,256,0.01,SGD,10,0,9,96,0
false,false,4,128,0.001,SGD,30,0,9,96,0
true,false,16,128,0.001,SGD,20,0,9,96,0
false,false,8,128,0.01,SGD,20,0,9,96,0
false,false,8,256,0.001,SGD,20,0,9,97,0
false,false,16,256,0.001,SGD,20,0,9,97,0
true,false,16,256,0.001,SGD,20,0,9,97,0
true,false,1,128,0.001,SGD,10,0,9,97,0
false,false,2,128,0.001,SGD,20,0,9,97,0
false,false,8,128,0.001,SGD,20,0,9,97,0
false,false,2,256,0.001,SGD,10,0,9,98,0
false,false,2,256,0.001,SGD,30,0,9,98,0
true,false,8,256,0.001,SGD,10,0,9,98,0
false,false,16,256,0.001,SGD,10,0,9,98,0
true,false,2,128,0.001,SGD,30,0,9,98,0
false,false,16,128,0.001,SGD,10,0,9,98,0
false,false,1,256,0.001,SGD,20,0,9,99,0
false,false,2,256,0.001,SGD,20,0,9,99,0
false,false,4,256,0.001,SGD,30,0,9,99,0
true,false,16,256,0.001,SGD,30,0,9,99,0
false,false,2,256,0.01,SGD,10,0,9,99,0
false,false,1,128,0.001,SGD,10,0,9,99,0
true,false,1,128,0.001,SGD,20,0,9,99,0
true,false,2,128,0.001,SGD,10,0,9,99,0
false,false,1,256,0.1,Adam,10,0,9,100,0
false,false,1,256,0.1,Adam,30,0,9,100,0
true,true,1,256,0.1,Adam,30,0,9,100,0
false,true,2,256,0.1,Adam,20,0,9,100,0
false,false,2,256,0.1,Adam,30,0,9,100,0
false,false,4,256,0.1,Adam,30,0,9,100,0
false,false,8,256,0.1,Adam,20,0,9,100,0
false,false,8,256,0.1,Adam,30,0,9,100,0
false,false,16,256,0.1,Adam,20,0,9,100,0
false,false,1,256,1.0,Adam,10,0,9,100,0
true,false,1,256,1.0,Adam,10,0,9,100,0
false,true,1,256,1.0,Adam,10,0,9,100,0
true,true,1,256,1.0,Adam,10,0,9,100,0
false,false,1,256,1.0,Adam,20,0,9,100,0
true,false,1,256,1.0,Adam,20,0,9,100,0
false,true,1,256,1.0,Adam,20,0,9,100,0
true,true,1,256,1.0,Adam,20,0,9,100,0
false,false,1,256,1.0,Adam,30,0,9,100,0
true,false,1,256,1.0,Adam,30,0,9,100,0
false,true,1,256,1.0,Adam,30,0,9,100,0
true,true,1,256,1.0,Adam,30,0,9,100,0
false,false,2,256,1.0,Adam,10,0,9,100,0
true,false,2,256,1.0,Adam,10,0,9,100,0
false,true,2,256,1.0,Adam,10,0,9,100,0
true,true,2,256,1.0,Adam,10,0,9,100,0
false,false,2,256,1.0,Adam,20,0,9,100,0
true,false,2,256,1.0,Adam,20,0,9,100,0
false,true,2,256,1.0,Adam,20,0,9,100,0
true,true,2,256,1.0,Adam,20,0,9,100,0
false,false,2,256,1.0,Adam,30,0,9,100,0
true,false,2,256,1.0,Adam,30,0,9,100,0
false,true,2,256,1.0,Adam,30,0,9,100,0
true,true,2,256,1.0,Adam,30,0,9,100,0
false,false,4,256,1.0,Adam,10,0,9,100,0
true,false,4,256,1.0,Adam,10,0,9,100,0
false,true,4,256,1.0,Adam,10,0,9,100,0
true,true,4,256,1.0,Adam,10,0,9,100,0
false,false,4,256,1.0,Adam,20,0,9,100,0
true,false,4,256,1.0,Adam,20,0,9,100,0
false,true,4,256,1.0,Adam,20,0,9,100,0
true,true,4,256,1.0,Adam,20,0,9,100,0
false,false,4,256,1.0,Adam,30,0,9,100,0
true,false,4,256,1.0,Adam,30,0,9,100,0
false,true,4,256,1.0,Adam,30,0,9,100,0
true,true,4,256,1.0,Adam,30,0,9,100,0
false,false,8,256,1.0,Adam,10,0,9,100,0
true,false,8,256,1.0,Adam,10,0,9,100,0
false,true,8,256,1.0,Adam,10,0,9,100,0
true,true,8,256,1.0,Adam,10,0,9,100,0
false,false,8,256,1.0,Adam,20,0,9,100,0
true,false,8,256,1.0,Adam,20,0,9,100,0
false,true,8,256,1.0,Adam,20,0,9,100,0
true,true,8,256,1.0,Adam,20,0,9,100,0
false,false,8,256,1.0,Adam,30,0,9,100,0
true,false,8,256,1.0,Adam,30,0,9,100,0
false,true,8,256,1.0,Adam,30,0,9,100,0
true,true,8,256,1.0,Adam,30,0,9,100,0
false,false,16,256,1.0,Adam,10,0,9,100,0
true,false,16,256,1.0,Adam,10,0,9,100,0
false,true,16,256,1.0,Adam,10,0,9,100,0
true,true,16,256,1.0,Adam,10,0,9,100,0
false,false,16,256,1.0,Adam,20,0,9,100,0
true,false,16,256,1.0,Adam,20,0,9,100,0
false,true,16,256,1.0,Adam,20,0,9,100,0
true,true,16,256,1.0,Adam,20,0,9,100,0
false,false,16,256,1.0,Adam,30,0,9,100,0
true,false,16,256,1.0,Adam,30,0,9,100,0
false,true,16,256,1.0,Adam,30,0,9,100,0
true,true,16,256,1.0,Adam,30,0,9,100,0
true,true,1,256,0.1,Rmsprop,10,0,9,100,0
false,false,1,256,1.0,Rmsprop,10,0,9,100,0
true,false,1,256,1.0,Rmsprop,10,0,9,100,0
false,true,1,256,1.0,Rmsprop,10,0,9,100,0
true,true,1,256,1.0,Rmsprop,10,0,9,100,0
false,false,1,256,1.0,Rmsprop,20,0,9,100,0
true,false,1,256,1.0,Rmsprop,20,0,9,100,0
false,true,1,256,1.0,Rmsprop,20,0,9,100,0
false,false,1,256,1.0,Rmsprop,30,0,9,100,0
true,false,1,256,1.0,Rmsprop,30,0,9,100,0
false,true,1,256,1.0,Rmsprop,30,0,9,100,0
true,true,1,256,1.0,Rmsprop,30,0,9,100,0
false,false,2,256,1.0,Rmsprop,10,0,9,100,0
true,false,2,256,1.0,Rmsprop,10,0,9,100,0
false,true,2,256,1.0,Rmsprop,10,0,9,100,0
false,false,2,256,1.0,Rmsprop,20,0,9,100,0
true,false,2,256,1.0,Rmsprop,20,0,9,100,0
false,true,2,256,1.0,Rmsprop,20,0,9,100,0
true,true,2,256,1.0,Rmsprop,20,0,9,100,0
false,false,2,256,1.0,Rmsprop,30,0,9,100,0
true,false,2,256,1.0,Rmsprop,30,0,9,100,0
false,true,2,256,1.0,Rmsprop,30,0,9,100,0
true,true,2,256,1.0,Rmsprop,30,0,9,100,0
false,false,4,256,1.0,Rmsprop,10,0,9,100,0
true,false,4,256,1.0,Rmsprop,10,0,9,100,0
false,true,4,256,1.0,Rmsprop,10,0,9,100,0
false,false,4,256,1.0,Rmsprop,20,0,9,100,0
true,false,4,256,1.0,Rmsprop,20,0,9,100,0
false,true,4,256,1.0,Rmsprop,20,0,9,100,0
true,true,4,256,1.0,Rmsprop,20,0,9,100,0
false,false,4,256,1.0,Rmsprop,30,0,9,100,0
true,false,4,256,1.0,Rmsprop,30,0,9,100,0
false,true,4,256,1.0,Rmsprop,30,0,9,100,0
false,false,8,256,1.0,Rmsprop,10,0,9,100,0
true,false,8,256,1.0,Rmsprop,10,0,9,100,0
false,true,8,256,1.0,Rmsprop,10,0,9,100,0
false,false,8,256,1.0,Rmsprop,20,0,9,100,0
true,false,8,256,1.0,Rmsprop,20,0,9,100,0
false,true,8,256,1.0,Rmsprop,20,0,9,100,0
false,false,8,256,1.0,Rmsprop,30,0,9,100,0
true,false,8,256,1.0,Rmsprop,30,0,9,100,0
false,true,8,256,1.0,Rmsprop,30,0,9,100,0
false,false,16,256,1.0,Rmsprop,10,0,9,100,0
true,false,16,256,1.0,Rmsprop,10,0,9,100,0
false,true,16,256,1.0,Rmsprop,10,0,9,100,0
false,false,16,256,1.0,Rmsprop,20,0,9,100,0
true,false,16,256,1.0,Rmsprop,20,0,9,100,0
false,true,16,256,1.0,Rmsprop,20,0,9,100,0
false,false,16,256,1.0,Rmsprop,30,0,9,100,0
true,false,16,256,1.0,Rmsprop,30,0,9,100,0
false,true,16,256,1.0,Rmsprop,30,0,9,100,0
false,false,4,256,0.001,SGD,10,0,9,100,0
false,false,1,256,1.0,SGD,10,0,9,100,0
false,false,1,256,1.0,SGD,20,0,9,100,0
false,false,1,256,1.0,SGD,30,0,9,100,0
false,false,2,256,1.0,SGD,10,0,9,100,0
false,false,2,256,1.0,SGD,20,0,9,100,0
true,false,2,256,1.0,SGD,20,0,9,100,0
false,false,2,256,1.0,SGD,30,0,9,100,0
true,false,2,256,1.0,SGD,30,0,9,100,0
false,false,4,256,1.0,SGD,10,0,9,100,0
false,false,4,256,1.0,SGD,20,0,9,100,0
true,false,4,256,1.0,SGD,20,0,9,100,0
false,false,4,256,1.0,SGD,30,0,9,100,0
false,false,8,256,1.0,SGD,10,0,9,100,0
false,false,8,256,1.0,SGD,20,0,9,100,0
false,false,8,256,1.0,SGD,30,0,9,100,0
true,false,8,256,1.0,SGD,30,0,9,100,0
false,false,16,256,1.0,SGD,10,0,9,100,0
false,false,16,256,1.0,SGD,20,0,9,100,0
false,false,16,256,1.0,SGD,30,0,9,100,0
false,false,2,128,0.1,Adam,30,0,9,100,0
false,false,1,128,1.0,Adam,10,0,9,100,0
true,false,1,128,1.0,Adam,10,0,9,100,0
false,true,1,128,1.0,Adam,10,0,9,100,0
true,true,1,128,1.0,Adam,10,0,9,100,0
false,false,1,128,1.0,Adam,20,0,9,100,0
true,false,1,128,1.0,Adam,20,0,9,100,0
false,true,1,128,1.0,Adam,20,0,9,100,0
true,true,1,128,1.0,Adam,20,0,9,100,0
false,false,1,128,1.0,Adam,30,0,9,100,0
true,false,1,128,1.0,Adam,30,0,9,100,0
false,true,1,128,1.0,Adam,30,0,9,100,0
true,true,1,128,1.0,Adam,30,0,9,100,0
false,false,2,128,1.0,Adam,10,0,9,100,0
true,false,2,128,1.0,Adam,10,0,9,100,0
false,true,2,128,1.0,Adam,10,0,9,100,0
true,true,2,128,1.0,Adam,10,0,9,100,0
false,false,2,128,1.0,Adam,20,0,9,100,0
true,false,2,128,1.0,Adam,20,0,9,100,0
false,true,2,128,1.0,Adam,20,0,9,100,0
true,true,2,128,1.0,Adam,20,0,9,100,0
false,false,2,128,1.0,Adam,30,0,9,100,0
true,false,2,128,1.0,Adam,30,0,9,100,0
false,true,2,128,1.0,Adam,30,0,9,100,0
true,true,2,128,1.0,Adam,30,0,9,100,0
false,false,4,128,1.0,Adam,10,0,9,100,0
true,false,4,128,1.0,Adam,10,0,9,100,0
false,true,4,128,1.0,Adam,10,0,9,100,0
true,true,4,128,1.0,Adam,10,0,9,100,0
false,false,4,128,1.0,Adam,20,0,9,100,0
true,false,4,128,1.0,Adam,20,0,9,100,0
false,true,4,128,1.0,Adam,20,0,9,100,0
true,true,4,128,1.0,Adam,20,0,9,100,0
false,false,4,128,1.0,Adam,30,0,9,100,0
true,false,4,128,1.0,Adam,30,0,9,100,0
false,true,4,128,1.0,Adam,30,0,9,100,0
true,true,4,128,1.0,Adam,30,0,9,100,0
false,false,8,128,1.0,Adam,10,0,9,100,0
true,false,8,128,1.0,Adam,10,0,9,100,0
false,true,8,128,1.0,Adam,10,0,9,100,0
true,true,8,128,1.0,Adam,10,0,9,100,0
false,false,8,128,1.0,Adam,20,0,9,100,0
true,false,8,128,1.0,Adam,20,0,9,100,0
false,true,8,128,1.0,Adam,20,0,9,100,0
true,true,8,128,1.0,Adam,20,0,9,100,0
false,false,8,128,1.0,Adam,30,0,9,100,0
true,false,8,128,1.0,Adam,30,0,9,100,0
false,true,8,128,1.0,Adam,30,0,9,100,0
true,true,8,128,1.0,Adam,30,0,9,100,0
false,false,16,128,1.0,Adam,10,0,9,100,0
true,false,16,128,1.0,Adam,10,0,9,100,0
false,true,16,128,1.0,Adam,10,0,9,100,0
true,true,16,128,1.0,Adam,10,0,9,100,0
false,false,16,128,1.0,Adam,20,0,9,100,0
true,false,16,128,1.0,Adam,20,0,9,100,0
false,true,16,128,1.0,Adam,20,0,9,100,0
true,true,16,128,1.0,Adam,20,0,9,100,0
false,false,16,128,1.0,Adam,30,0,9,100,0
true,false,16,128,1.0,Adam,30,0,9,100,0
false,true,16,128,1.0,Adam,30,0,9,100,0
true,true,16,128,1.0,Adam,30,0,9,100,0
false,false,1,128,1.0,Rmsprop,10,0,9,100,0
true,false,1,128,1.0,Rmsprop,10,0,9,100,0
false,true,1,128,1.0,Rmsprop,10,0,9,100,0
true,true,1,128,1.0,Rmsprop,10,0,9,100,0
false,false,1,128,1.0,Rmsprop,20,0,9,100,0
true,false,1,128,1.0,Rmsprop,20,0,9,100,0
false,true,1,128,1.0,Rmsprop,20,0,9,100,0
true,true,1,128,1.0,Rmsprop,20,0,9,100,0
false,false,1,128,1.0,Rmsprop,30,0,9,100,0
true,false,1,128,1.0,Rmsprop,30,0,9,100,0
false,true,1,128,1.0,Rmsprop,30,0,9,100,0
true,true,1,128,1.0,Rmsprop,30,0,9,100,0
false,false,2,128,1.0,Rmsprop,10,0,9,100,0
true,false,2,128,1.0,Rmsprop,10,0,9,100,0
false,true,2,128,1.0,Rmsprop,10,0,9,100,0
true,true,2,128,1.0,Rmsprop,10,0,9,100,0
false,false,2,128,1.0,Rmsprop,20,0,9,100,0
true,false,2,128,1.0,Rmsprop,20,0,9,100,0
false,true,2,128,1.0,Rmsprop,20,0,9,100,0
true,true,2,128,1.0,Rmsprop,20,0,9,100,0
false,false,2,128,1.0,Rmsprop,30,0,9,100,0
true,false,2,128,1.0,Rmsprop,30,0,9,100,0
false,true,2,128,1.0,Rmsprop,30,0,9,100,0
true,true,2,128,1.0,Rmsprop,30,0,9,100,0
false,false,4,128,1.0,Rmsprop,10,0,9,100,0
true,false,4,128,1.0,Rmsprop,10,0,9,100,0
false,true,4,128,1.0,Rmsprop,10,0,9,100,0
false,false,4,128,1.0,Rmsprop,20,0,9,100,0
true,false,4,128,1.0,Rmsprop,20,0,9,100,0
false,true,4,128,1.0,Rmsprop,20,0,9,100,0
true,true,4,128,1.0,Rmsprop,20,0,9,100,0
false,false,4,128,1.0,Rmsprop,30,0,9,100,0
true,false,4,128,1.0,Rmsprop,30,0,9,100,0
false,true,4,128,1.0,Rmsprop,30,0,9,100,0
true,true,4,128,1.0,Rmsprop,30,0,9,100,0
false,false,8,128,1.0,Rmsprop,10,0,9,100,0
true,false,8,128,1.0,Rmsprop,10,0,9,100,0
false,true,8,128,1.0,Rmsprop,10,0,9,100,0
true,true,8,128,1.0,Rmsprop,10,0,9,100,0
false,false,8,128,1.0,Rmsprop,20,0,9,100,0
true,false,8,128,1.0,Rmsprop,20,0,9,100,0
false,true,8,128,1.0,Rmsprop,20,0,9,100,0
false,false,8,128,1.0,Rmsprop,30,0,9,100,0
true,false,8,128,1.0,Rmsprop,30,0,9,100,0
false,true,8,128,1.0,Rmsprop,30,0,9,100,0
true,true,8,128,1.0,Rmsprop,30,0,9,100,0
false,false,16,128,1.0,Rmsprop,10,0,9,100,0
true,false,16,128,1.0,Rmsprop,10,0,9,100,0
false,true,16,128,1.0,Rmsprop,10,0,9,100,0
true,true,16,128,1.0,Rmsprop,10,0,9,100,0
false,false,16,128,1.0,Rmsprop,20,0,9,100,0
true,false,16,128,1.0,Rmsprop,20,0,9,100,0
false,true,16,128,1.0,Rmsprop,20,0,9,100,0
false,false,16,128,1.0,Rmsprop,30,0,9,100,0
true,false,16,128,1.0,Rmsprop,30,0,9,100,0
false,true,16,128,1.0,Rmsprop,30,0,9,100,0
true,true,16,128,1.0,Rmsprop,30,0,9,100,0
false,false,1,128,1.0,SGD,10,0,9,100,0
false,false,1,128,1.0,SGD,20,0,9,100,0
false,false,1,128,1.0,SGD,30,0,9,100,0
false,false,2,128,1.0,SGD,10,0,9,100,0
false,false,2,128,1.0,SGD,20,0,9,100,0
false,false,2,128,1.0,SGD,30,0,9,100,0
false,false,4,128,1.0,SGD,10,0,9,100,0
false,false,4,128,1.0,SGD,20,0,9,100,0
false,false,4,128,1.0,SGD,30,0,9,100,0
false,false,8,128,1.0,SGD,10,0,9,100,0
false,false,8,128,1.0,SGD,20,0,9,100,0
false,false,8,128,1.0,SGD,30,0,9,100,0
false,false,16,128,1.0,SGD,10,0,9,100,0
false,false,16,128,1.0,SGD,20,0,9,100,0
false,false,16,128,1.0,SGD,30,0,9,100,0
